Latitude	Longitude	Elevation	Station_Name	State	bt0510	tmin	t01	Frost50	Freeze50
42.1794	-105.4017	1865.4	DOUBLE FOUR RCH	WY	13.0740740740741	-10.1043333333333	-3.38888888888889	87	118
31.4889	-82.8206	71	DOUGLAS	GA	24.6851851851852	3.38766666666667	9.13888888888889	254	288
39.2583	-75.5167	9.1	DOVER	DE	21.0925925925926	-3.30766666666667	1.80555555555556	205	229
39.5633	-120.8239	888.5	DOWNIEVILLE	CA	17.3981481481481	-1.68	3.91666666666667	158	208
39.9717	-120.0828	1338.1	DOYLE 4 SSE	CA	16.287037037037	-5.08633333333333	0.638888888888888	109	145
36.2836	-88.7064	137.2	DRESDEN	TN	21.8472222222222	-2.84566666666667	1.75	197	222
43.8081	-118.3775	1071.4	DREWSEY	OR	14.9444444444444	-9.18966666666667	-3.5	73	111
43.7306	-111.1125	1865.4	DRIGGS	ID	12.1064814814815	-13.4956666666667	-7.16666666666667	70	108
46.6383	-113.1761	1219.2	DRUMMOND AVIATION	MT	13.3657407407407	-11.8666666666667	-5.25	78	110
32.5575	-82.9036	70.1	DUBLIN	GA	24.2314814814815	2.17033333333333	7.75	234	271
43.5397	-109.6553	2119.9	DUBOIS	WY	11.3101851851852	-10.355	-4.36111111111111	66	101
44.2436	-112.2006	1661.2	DUBOIS EXP STN	ID	14.412037037037	-11.5793333333333	-6.66666666666667	109	138
42.54	-90.6461	189	DUBUQUE L&D 11	IA	18.8194444444444	-11.0933333333333	-7.02777777777778	190	208
40.1678	-110.395	1682.5	DUCHESNE	UT	16.2407407407407	-13.6166666666667	-6.69444444444444	134	159
38.8522	-115.6361	1691.6	DUCKWATER	NV	16.8611111111111	-9.61133333333334	-2.52777777777778	122	142
45.4539	-121.1303	405.4	DUFUR	OR	16.5046296296296	-3.15233333333333	1.44444444444445	130	163
40.1839	-112.9217	1324.4	DUGWAY	UT	19.0740740740741	-9.67333333333334	-2.83333333333333	138	169
36.9358	-107	2070.5	DULCE	NM	14.8194444444444	-13.7653333333333	-3.58333333333333	81	112
46.7681	-92.0903	185.9	DULUTH HARBOR STN	MN	13.1574074074074	-15.875	-11.3611111111111	155	191
35.8731	-101.9725	1114	DUMAS	TX	20.9768518518519	-4.72466666666667	1.94444444444444	186	211
32.7481	-109.1214	1115.6	DUNCAN	AZ	23.087962962963	-4.24333333333333	6	171	189
34.5011	-97.9592	342.9	DUNCAN	OK	23.7083333333333	-1.31733333333333	4.33333333333333	226	251
35.3247	-78.6881	61	DUNN 4 NW	NC	22.3981481481481	-0.519666666666667	4.80555555555555	210	238
45.0481	-101.5992	723.9	DUPREE	SD	17.0740740740741	-13.416	-7	134	152
44.8658	-101.4672	640.1	DUPREE 15 SSE	SD	17.2916666666667	-11.855	-7.13888888888889	135	152
34	-96.3686	182.9	DURANT	OK	23.8148148148148	-0.538333333333333	5.25	220	247
36.0425	-78.9625	121.9	DURHAM	NC	21.1203703703704	-1.94833333333333	3.22222222222222	200	221
43.15	-70.95	24.4	DURHAM	NH	16.8287037037037	-10.7836666666667	-4.66666666666667	133	160
38.4758	-102.7769	1283.8	EADS	CO	19.0972222222222	-8.539	-1.55555555555556	155	177
33.8089	-115.4508	296.6	EAGLE MTN	CA	28.4305555555556	7.745	12.75	365	365
48.4469	-113.2239	1464.9	EAST GLACIER	MT	11.0462962962963	-9.837	-5.16666666666667	75	113
43.8786	-70.7539	160.9	EAST HIRAM	ME	14.6527777777778	-14.3416666666667	-8.63888888888889	119	149
45.1519	-85.1322	178.3	EAST JORDAN	MI	15.8240740740741	-10.963	-5.66666666666667	118	151
39.3592	-122.5178	367.3	EAST PARK RSVR	CA	20.4490740740741	-0.366333333333333	6.33333333333333	201	252
44.2839	-83.5036	178.6	EAST TAWAS	MI	15.7037037037037	-10.3923333333333	-6.05555555555555	135	168
41.7653	-70.6697	9.1	EAST WAREHAM	MA	17.2314814814815	-6.50666666666667	-1.66666666666667	178	206
39.7347	-84.6336	305.4	EATON	OH	19.0046296296296	-7.36866666666667	-3.36111111111111	164	187
42.0147	-86.2408	265.2	EAU CLAIRE 4 NE	MI	18.9583333333333	-7.80933333333333	-3.44444444444444	175	203
40.4681	-78.7289	591.3	EBENSBURG SEWAGE PLT	PA	16.1296296296296	-9.30566666666667	-3.69444444444444	117	152
44.4828	-105.8992	1219.2	ECHETA 2 NW	WY	15.8842592592593	-12.7023333333333	-4.80555555555555	118	137
40.9656	-111.435	1665.7	ECHO DAM	UT	14.9490740740741	-11.9506666666667	-5.22222222222222	99	134
36.0164	-76.5517	3	EDENTON	NC	22.7824074074074	0.523666666666667	5.80555555555556	236	262
41.3853	-70.5181	9.1	EDGARTOWN	MA	17.9675925925926	-4.652	-8.33333333333325E-02	181	210
45.8903	-104.5461	1043.9	EKALAKA	MT	15.5	-12.642	-6.11111111111111	118	144
32.8839	-116.8164	182.9	EL CAPITAN DAM	CA	22.1712962962963	4.67733333333333	12.9166666666667	361	365
37.8183	-96.8444	393.2	EL DORADO	KS	21.3657407407407	-5.99333333333333	-0.444444444444445	187	212
36.3467	-106.1878	2094	EL RITO	NM	16.6666666666667	-8.65366666666666	-0.972222222222222	132	162
36.5928	-106.73	2054.4	EL VADO DAM	NM	14.4768518518518	-13.217	-4	95	117
38.3486	-92.5808	283.5	ELDON	MO	21.2962962962963	-5.67033333333333	-0.694444444444444	197	221
42.3619	-93.0989	348.7	ELDORA	IA	17.8240740740741	-11.9973333333333	-8.16666666666667	162	189
33.1461	-107.1844	1394.8	ELEPHANT BUTTE DAM	NM	23.9351851851852	-1.31966666666667	5.91666666666667	227	254
45.5669	-117.9239	822	ELGIN	OR	14.7592592592593	-5.13333333333333	-0.722222222222223	92	129
30.3492	-97.3683	176.5	ELGIN	TX	26.2361111111111	4.456	10.1944444444444	276	303
33.9403	-103.6572	1339.6	ELIDA	NM	21.3981481481481	-5.087	3.66666666666667	177	203
30.85	-92.7833	45.7	ELIZABETH	LA	24.962962962963	3.25633333333333	9.33333333333333	253	286
36.3097	-76.205	2.4	ELIZABETH CITY	NC	22.6805555555556	-0.987	5.63888888888889	221	257
32.9161	-105.3381	1808.7	ELK	NM	16.9861111111111	-7.28466666666667	2.52777777777778	160	182
41.6878	-106.4136	2214.4	ELK MTN	WY	12.9583333333333	-10.1646666666667	-4.36111111111111	101	126
46.7744	-116.1761	889.4	ELK RIVER 1 S	ID	13.0648148148148	-6.501	-2.83333333333333	93	136
37.0058	-101.8867	1097	ELKHART	KS	21.2916666666667	-4.73733333333333	1.47222222222222	176	199
46.0108	-98.5261	443.5	ELLENDALE	ND	16.5509259259259	-16.4206666666667	-11.3611111111111	137	153
46.9692	-120.54	451.1	ELLENSBURG	WA	15.7175925925926	-5.58166666666667	-2.13888888888889	138	170
42.265	-102.2133	1210.1	ELLSWORTH 15 NNE	NE	16.3055555555556	-10.4396666666667	-4.61111111111111	131	152
47.0092	-123.4008	21.3	ELMA	WA	15.6435185185185	1.39166666666667	5.61111111111111	158	208
42.0997	-76.8358	288.6	ELMIRA	NY	16.4166666666667	-8.76666666666667	-4.44444444444444	147	174
33.6692	-117.3319	391.7	ELSINORE	CA	23.587962962963	3.76633333333333	11.4444444444444	265	365
48.0164	-123.5906	109.7	ELWHA RS	WA	13.8981481481481	0.346	3.02777777777778	199	278
41.3833	-82.05	222.5	ELYRIA 3 E	OH	19.1388888888889	-6.76	-2.05555555555555	172	201
44.4972	-108.3906	1355.8	EMBLEM	WY	15.4675925925926	-13.988	-7.05555555555556	132	156
40.6497	-116.3022	1755.6	EMIGRANT PASS HWY STN	NV	16.6435185185185	-6.98733333333333	-1.83333333333333	121	152
43.1025	-94.6833	384	EMMETSBURG	IA	17.2037037037037	-13.793	-9.33333333333333	160	184
43.8544	-116.4664	728.5	EMMETT 2 E	ID	17.7638888888889	-4.80933333333333	-1.13888888888889	154	191
39.6811	-77.2914	122.8	EMMITSBURG 2 SE	MD	18.962962962963	-5.205	-1	166	191
32.8711	-95.7797	147.5	EMORY	TX	23.7222222222222	9.96666666666668E-02	6.19444444444444	234	263
41.5067	-78.2275	317	EMPORIUM	PA	16.7777777777778	-8.567	-4.41666666666667	146	169
38.2789	-86.4683	155.4	ENGLISH	IN	20.5740740740741	-4.82166666666667	2.77777777777762E-02	156	179
36.4194	-97.8747	379.5	ENID	OK	23.3425925925926	-3.423	1.69444444444444	212	231
45.3394	-111.7111	1509.7	ENNIS	MT	13.0231481481481	-10.7823333333333	-4.25	93	124
44.9094	-72.8083	128	ENOSBURG FALLS	VT	15.9444444444444	-14.978	-8.16666666666667	124	147
45.7083	-117.1528	999.7	ENTERPRISE 20 NNE	OR	13.6296296296296	-8.47533333333333	-2.69444444444445	59	104
37.7697	-113.6556	1569.7	ENTERPRISE BERYL JCT	UT	16.2361111111111	-9.99333333333333	-2.27777777777778	97	123
43.0303	-71.0839	48.8	EPPING	NH	16.2916666666667	-10.7533333333333	-5.77777777777778	129	157
37.7686	-111.5978	1770.9	ESCALANTE	UT	18.1203703703704	-8.65266666666667	-0.944444444444444	142	171
39.1078	-113.9533	1517.9	ESKDALE	UT	18.3981481481481	-9.30866666666666	-2.22222222222222	125	158
44.5078	-73.1153	103.6	ESSEX JUNCTION 1 N	VT	16.3657407407407	-13.3246666666667	-8.02777777777778	130	154
45.2689	-122.3186	137.2	ESTACADA 2 SE	OR	16.25	1.932	5.55555555555556	223	287
33.1144	-91.2628	41.1	EUDORA	AR	25.0740740740741	1.446	7.05555555555556	242	275
39.5169	-115.9622	1959.9	EUREKA	NV	15.0462962962963	-7.802	-2.69444444444445	110	134
45.7644	-99.6353	566.9	EUREKA	SD	16.462962962963	-16.5836666666667	-10.5277777777778	134	156
48.8978	-115.0644	771.8	EUREKA RS	MT	15.1805555555556	-8.27166666666667	-3.77777777777778	115	148
41.265	-110.9508	2080.3	EVANSTON 1 E	WY	12.8425925925926	-12.4596666666667	-5.94444444444444	78	109
47.9753	-122.195	18.3	EVERETT	WA	15.2083333333333	1.363	5.11111111111111	202	267
25.8489	-81.3897	1.5	EVERGLADES	FL	27.4722222222222	12.6696666666667	18.5277777777778	365	365
31.445	-86.9533	88.4	EVERGREEN	AL	24.1574074074074	2.677	8.44444444444445	244	280
39.6381	-105.315	2129	EVERGREEN	CO	13.337962962963	-10.6223333333333	-2.22222222222222	105	131
42.2611	-98.3417	563.9	EWING	NE	18.5648148148148	-11.904	-4.88888888888889	146	162
33.2631	-84.2842	284.7	EXPERIMENT	GA	22.7824074074074	1.24633333333333	6.33333333333333	221	253
41.0211	-91.9553	225.6	FAIRFIELD	IA	19.8101851851852	-9.89133333333333	-4.16666666666667	174	197
47.6153	-111.9855	1214	FAIRFIELD	MT	14.037037037037	-8.081	-3.33333333333333	127	155
47.1906	-103.2247	838.2	FAIRFIELD	ND	15.6805555555556	-13.872	-9.25	131	151
40.2703	-112.0944	1487.4	FAIRFIELD	UT	15.0462962962963	-13.013	-4.52777777777778	96	126
43.3428	-114.79	1543.8	FAIRFIELD RS	ID	13.6296296296296	-15.2983333333333	-8.38888888888889	71	100
30.5467	-87.8808	7	FAIRHOPE 2 NE	AL	25.1898148148148	4.92766666666667	10.25	281	309
34.705	-118.4242	932.7	FAIRMONT	CA	22.0324074074074	2.759	7.44444444444444	242	302
43.6447	-94.4656	361.8	FAIRMONT	MN	17.875	-13.572	-9.25	163	188
40.6422	-97.5928	499.9	FAIRMONT	NE	19.1388888888889	-9.582	-4.36111111111111	170	190
39.4667	-80.1333	396.2	FAIRMONT	WV	19.1851851851852	-4.274	-0.416666666666667	167	193
26.5581	-99.1372	97.5	FALCON DAM	TX	28.5185185185185	8.74366666666667	14.5555555555556	348	365
27.1394	-98.12	42.4	FALFURRIAS	TX	27.1805555555556	6.71333333333333	13.1666666666667	311	347
39.4572	-118.7811	1208.5	FALLON EXP STN	NV	18.2407407407407	-5.39866666666667	0.638888888888888	135	162
41.95	-73.3667	167.6	FALLS VILLAGE	CT	16.1990740740741	-10.6466666666667	-5.11111111111111	133	158
44.3075	-93.265	286.5	FARIBAULT	MN	16.5462962962963	-14.8213333333333	-10.1111111111111	142	166
44.6889	-70.1567	128	FARMINGTON	ME	14.5740740740741	-14.9043333333333	-9.52777777777778	112	137
37.7922	-90.4103	282.9	FARMINGTON	MO	20.3888888888889	-5.48766666666667	-0.194444444444445	174	191
44.6697	-93.17	298.7	FARMINGTON 3 NW	MN	17.3518518518519	-14.2326666666667	-9.16666666666667	155	176
45.0364	-99.1342	478.5	FAULKTON 1 NW	SD	17.0092592592593	-14.3646666666667	-9.25	137	151
33.6847	-87.8214	111.3	FAYETTE	AL	23.5277777777778	0.587333333333333	6.27777777777778	203	241
42.8503	-91.8158	344.4	FAYETTE	IA	17.0416666666667	-13.1196666666667	-8.91666666666667	141	162
36.1006	-94.1744	387.1	FAYETTEVILLE EXP STN	AR	21.7175925925926	-2.755	2.41666666666667	196	222
29.755	-81.5389	1.5	FEDERAL POINT	FL	26.0740740740741	7.904	13.6388888888889	321	365
34.6528	-108.6764	2153.4	FENCE LAKE	NM	16.2592592592593	-9.00533333333333	-0.277777777777778	112	139
46.0931	-115.5356	475.5	FENN RS	ID	15.9907407407407	-2.92366666666667	-0.750000000000001	163	206
46.2919	-96.1172	381	FERGUS FALLS	MN	16.0555555555556	-17.356	-12.75	146	167
30.6589	-81.4636	4	FERNANDINA BEACH	FL	25.8703703703704	6.94666666666667	12.0833333333333	308	352
32.5339	-96.6608	143.3	FERRIS	TX	25.0972222222222	1.46	7.41666666666667	247	279
39.0875	-111.1325	1805.3	FERRON	UT	17.5601851851852	-10.36	-4.22222222222222	132	160
47.6456	-99.6219	493.8	FESSENDEN	ND	15.6342592592593	-17.9603333333333	-12.1388888888889	135	154
38.9664	-112.3278	1560.6	FILLMORE	UT	18.0601851851852	-7.04666666666667	-1.86111111111111	141	173
45.0875	-71.2872	506	FIRST CONNECTICUT LAKE	NH	12.5324074074074	-18.873	-12.8055555555556	97	126
31.7108	-83.2517	112.8	FITZGERALD	GA	24.6712962962963	3.65633333333333	8.91666666666666	270	309
36.3642	-120.1561	86.9	FIVE POINTS 5 SSW	CA	23.2407407407407	3.654	8.69444444444444	261	320
40.9317	-109.4117	1903.2	FLAMING GORGE	UT	15.0462962962963	-12.0583333333333	-4.38888888888889	94	124
25.1422	-80.9144	0.9	FLAMINGO RS	FL	27.2268518518518	13.8616666666667	19.1666666666667	365	365
46.8511	-108.3133	954.9	FLATWILLOW 4 ENE	MT	16.0416666666667	-11.499	-3.55555555555555	122	143
35.4267	-82.5575	630.9	FLETCHER 3 W	NC	19.1990740740741	-3.232	2.11111111111111	167	192
38.6786	-88.4797	152.4	FLORA	IL	20.5462962962963	-6.16366666666667	-1.36111111111111	171	198
33.0364	-111.3881	426.7	FLORENCE	AZ	27.9305555555556	5.05833333333333	12.5277777777778	286	338
38.2422	-96.9242	393.2	FLORENCE	KS	21.1481481481481	-6.91566666666667	-1	170	199
29.1322	-98.1597	121.9	FLORESVILLE	TX	26.4027777777778	3.32333333333333	10.4444444444444	257	297
30.74	-82.1278	36.6	FOLKSTON 9 SW	GA	26.1898148148148	5.777	11.8611111111111	264	296
36.4328	-100.1369	844.3	FOLLETT	TX	21.712962962963	-4.74	1.88888888888889	186	211
43.7953	-88.4533	231.6	FOND DU LAC	WI	16.5185185185185	-12.269	-8.11111111111111	167	193
41.8183	-110.0564	1975.1	FONTENELLE DAM	WY	12.4814814814815	-16.7686666666667	-9.91666666666667	61	83
40.7131	-79.5144	283.5	FORD CITY 4 S DAM	PA	17.212962962963	-7.50533333333334	-3.08333333333333	158	180
32.36	-89.4208	137.2	FOREST	MS	23.5925925925926	1.06	7.02777777777778	215	247
45.5247	-123.1028	54.9	FOREST GROVE	OR	16.3240740740741	0.677	3.80555555555556	183	251
47.9558	-124.3539	106.7	FORKS 1 E	WA	14.0092592592593	1.16866666666667	4.77777777777778	177	247
44.9983	-120.2175	807.7	FOSSIL	OR	16.712962962963	3.33333333333338E-03	4	96	130
44.4139	-122.6728	167.6	FOSTER DAM	OR	15.5694444444444	0.739666666666667	5	205	277
28.5033	-98.8392	91.4	FOWLERTON	TX	26.9398148148148	4.69133333333333	11.2222222222222	271	312
46.4856	-92.2875	284.1	FOXBORO	WI	14.2824074074074	-18.334	-11.6111111111111	97	123
48.4583	-101.5697	510.5	FOXHOLM 7 N	ND	15.25	-16.8423333333333	-12.0277777777778	122	142
41.1183	-75.7278	459.9	FRANCIS E WALTER DAM	PA	15.787037037037	-9.719	-4.83333333333333	123	150
40.2986	-86.5067	251.2	FRANKFORT DISPOSAL PLT	IN	18.8425925925926	-7.53033333333333	-3.41666666666667	167	191
39.5536	-84.3189	204.2	FRANKLIN	OH	19.2592592592593	-5.41	-1.52777777777778	168	195
41.4003	-79.8306	309.4	FRANKLIN	PA	17.0416666666667	-7.16466666666667	-3.47222222222222	164	188
31.0328	-96.4889	142.3	FRANKLIN	TX	25.6851851851852	3.08133333333333	9.83333333333333	254	285
42.3297	-78.4633	484.6	FRANKLINVILLE	NY	14.8009259259259	-10.6103333333333	-6.19444444444444	119	145
34.3861	-99.02	391.7	FREDERICK	OK	24.1388888888889	-2.58566666666667	3.91666666666667	224	243
39.4161	-77.4389	115.8	FREDERICK POLICE BRKS	MD	21.2361111111111	-4.03366666666667	1.08333333333333	203	231
30.2392	-98.9089	513.6	FREDERICKSBURG	TX	24.4074074074074	2.06466666666667	8.41666666666667	238	267
37.5739	-90.3086	219.2	FREDERICKTOWN	MO	20.2824074074074	-5.707	-0.305555555555556	163	183
42.4497	-79.312	231.6	FREDONIA	NY	17.9444444444444	-7.045	-2.75	172	200
38.4583	-91.7028	245.4	FREEDOM	MO	20.0694444444444	-5.823	-1.16666666666667	178	197
36.7647	-99.1128	461.8	FREEDOM	OK	21.9305555555556	-7.48666666666667	0.333333333333334	181	204
27.8722	-98.6175	171.3	FREER	TX	27.2361111111111	6.97533333333333	12.6388888888889	297	336
41.43	-96.4669	359.7	FREMONT	NE	19.2175925925926	-11.3503333333333	-5.05555555555556	165	185
41.3333	-83.1167	182.9	FREMONT	OH	18.5601851851852	-7.37066666666667	-3.66666666666667	172	201
36.9969	-119.7072	125	FRIANT GOVERNMENT CAMP	CA	23.2546296296296	3.34866666666667	8.44444444444445	251	331
34.64	-102.7231	1222.2	FRIONA	TX	20.6111111111111	-4.51166666666667	2.63888888888889	183	210
39.1653	-108.7331	1373.1	FRUITA	CO	18.7268518518519	-9.84733333333333	-3.44444444444444	140	166
36.7381	-108.3483	1563.6	FRUITLAND	NM	18.1805555555556	-8.976	-1.55555555555556	140	164
48.4983	-109.7972	796.4	FT ASSINNIBOINE	MT	15.75	-13.9153333333333	-6.97222222222222	127	146
42.905	-88.8589	243.8	FT ATKINSON	WI	17.3796296296296	-11.2606666666667	-7.19444444444444	149	176
32.7939	-108.1514	1859	FT BAYARD	NM	21.1712962962963	-0.829333333333333	6.16666666666667	182	201
47.8306	-110.6608	807.4	FT BENTON	MT	15.3333333333333	-11.3316666666667	-5.36111111111111	122	144
40.6147	-105.1314	1525.2	FT COLLINS	CO	17.3194444444444	-8.37266666666667	-0.527777777777777	151	174
30.5997	-103.8869	1482.5	FT DAVIS	TX	21.1435185185185	-2.36866666666667	6.63888888888889	206	231
40.2842	-109.8611	1539.8	FT DUCHESNE	UT	17.1990740740741	-13.9386666666667	-8.05555555555556	129	153
47.2386	-68.6136	185.9	FT KENT	ME	12.7824074074074	-19.8936666666667	-14.1111111111111	110	140
26.1019	-80.2011	4.9	FT LAUDERDALE	FL	27.2222222222222	14.558	19.0277777777778	365	365
37.2308	-108.0514	2328.7	FT LEWIS	CO	13.4675925925926	-11.9136666666667	-4.75	96	122
40.6211	-91.3261	161.5	FT MADISON	IA	20.3564814814815	-7.712	-3.36111111111111	188	210
44.41	-103.4775	1005.8	FT MEADE	SD	17.1805555555556	-9.79833333333333	-2.80555555555556	142	162
40.26	-103.8156	1328.6	FT MORGAN	CO	17.3657407407407	-11.679	-4.13888888888889	155	178
48.0119	-106.4117	630.9	FT PECK PWR PLT	MT	17.3333333333333	-14.7676666666667	-7.80555555555556	141	162
27.4417	-80.3508	7.6	FT PIERCE	FL	26.5416666666667	11.772	16.6666666666667	365	365
38.515	-123.2447	34.1	FT ROSS	CA	13.9398148148148	5.69	9.86111111111111	305	365
37.8428	-94.7086	257.6	FT SCOTT	KS	21.9953703703704	-4.96833333333333	-0.305555555555556	199	222
31.8717	-81.6289	28	FT STEWART	GA	25.2731481481481	3.99033333333333	10.9166666666667	269	303
30.9072	-102.9153	926	FT STOCKTON	TX	24.8935185185185	1.40166666666667	8.30555555555556	230	249
33.0094	-109.9855	864.1	FT THOMAS 2 SW	AZ	24.6944444444444	-1.452	7.05555555555556	202	233
35.2681	-111.7428	2239.4	FT VALLEY	AZ	12.1944444444444	-11.0346666666667	-2.75	59	85
46.6275	-99.1383	594.7	GACKLE	ND	15.9861111111111	-17.523	-11.5277777777778	138	154
32.2261	-108.0867	1365.2	GAGE	NM	23.1990740740741	-2.37366666666667	5.91666666666667	192	216
32.7744	-101.4539	771.1	GAIL	TX	24.6805555555556	-7.23333333333333E-02	7.61111111111111	226	248
34.3006	-83.86	356.6	GAINESVILLE	GA	21.787037037037	0.483	4.86111111111111	227	254
36.8061	-93.4661	318.8	GALENA	MO	20.7546296296296	-5.90666666666667	0.527777777777779	173	202
40.9464	-90.3856	235	GALESBURG	IL	18.9675925925926	-9.54766666666667	-5.61111111111111	179	200
29.4631	-90.3072	1.5	GALLIANO	LA	25.837962962963	7.15833333333333	11.9444444444444	306	365
41.1739	-90.035	246.9	GALVA	IL	18.4398148148148	-10.5573333333333	-5.94444444444444	174	201
29.3	-94.8	2.1	GALVESTON	TX	26.4722222222222	8.072	11.6944444444444	358	365
35.7164	-109.5661	1932.4	GANADO	AZ	17.4814814814815	-7.381	-0.583333333333334	134	162
37.9931	-100.8122	874.2	GARDEN CITY EXP STN	KS	20.3518518518519	-7.89333333333333	-0.88888888888889	166	187
44.2203	-69.7889	42.7	GARDINER	ME	15.6712962962963	-13.6596666666667	-7.88888888888889	149	176
45.0317	-110.7036	1607.8	GARDINER	MT	15.4814814814815	-9.35833333333334	-3.61111111111111	114	142
40.7236	-112.1981	1310	GARFIELD	UT	20.6018518518519	-4.77666666666667	-0.750000000000001	187	218
47.6539	-101.4197	588.9	GARRISON	ND	14.7175925925926	-17.2956666666667	-12.3611111111111	125	141
47.6458	-101.4394	582.2	GARRISON	ND	14.8657407407407	-17.2673333333333	-11.6944444444444	125	141
35.8917	-105.4481	2514.6	GASCON	NM	12.4953703703704	-8.88033333333333	-0.972222222222222	106	126
38.665	-80.7672	258.5	GASSAWAY	WV	19.5046296296296	-5.10633333333333	-0.305555555555556	169	193
35.2656	-81.1433	213.4	GASTONIA	NC	22.5046296296296	-0.830333333333333	4.52777777777778	211	243
31.4144	-97.7019	251.8	GATESVILLE	TX	24.6296296296296	0.762	7.41666666666667	234	258
35.6878	-83.5369	443.2	GATLINBURG 2 SW	TN	19.7685185185185	-3.08433333333333	2.66666666666667	174	200
45.0303	-84.6781	412.4	GAYLORD	MI	14.9398148148148	-11.784	-8.22222222222222	115	145
44.5564	-94.2206	310.3	GAYLORD	MN	16.9351851851852	-14.664	-10.5833333333333	157	182
35.6306	-98.3217	478.8	GEARY	OK	22.8425925925926	-2.776	2.86111111111111	219	235
41.4511	-90.1486	194.8	GENESEO	IL	19.3055555555556	-9.50433333333333	-5.16666666666667	177	201
40.5314	-97.5964	496.8	GENEVA	NE	19.875	-9.13866666666667	-2.88888888888889	171	193
42.8767	-77.0308	218.8	GENEVA RSCH FARM	NY	16.8148148148148	-8.21466666666667	-4.75	169	198
43.5706	-91.2294	194.8	GENOA DAM 8	WI	18.3888888888889	-12.5443333333333	-7.33333333333333	167	193
39.7053	-105.6997	2596.9	GEORGETOWN	CO	11.5740740740741	-10.06	-4.41666666666667	98	123
47.6014	-110.2669	958.6	GERALDINE	MT	15.7962962962963	-10.962	-3.38888888888889	118	141
40.6514	-119.3564	1205.8	GERLACH	NV	19.2638888888889	-4.97766666666667	0.472222222222223	159	179
45.0194	-99.9403	637	GETTYSBURG	SD	16.0462962962963	-14.999	-10	143	162
45.5394	-113.9275	1365.5	GIBBONSVILLE	ID	13.1018518518519	-11.877	-6.69444444444444	81	115
47.6017	-112.7536	1399	GIBSON DAM	MT	11.7314814814815	-9.94633333333333	-3.66666666666667	97	135
32.9481	-112.7131	224	GILA BEND	AZ	28.4675925925926	4.75933333333333	13.0277777777778	319	365
33.1975	-108.2075	1717.9	GILA HOT SPRINGS	NM	17.4583333333333	-7.545	2.72222222222222	136	165
35.9914	-92.7147	189	GILBERT	AR	21.8564814814815	-3.55833333333333	2.47222222222222	174	198
48.5653	-110.3022	859.5	GILDFORD	MT	14.7777777777778	-14.4833333333333	-6.83333333333333	116	137
37.0031	-121.5608	59.1	GILROY	CA	19.9583333333333	3.25766666666667	9.55555555555556	281	337
37.5081	-94.8392	300.2	GIRARD	KS	21.8425925925926	-4.407	8.33333333333325E-02	204	229
40.8822	-91.0233	164	GLADSTONE DAM 18	IL	19.5601851851852	-8.567	-4.66666666666667	189	211
39.0753	-119.9411	1935.5	GLENBROOK	NV	13.8055555555556	-4.74166666666667	0.805555555555557	120	150
47.1064	-104.7183	632.8	GLENDIVE	MT	17.3703703703704	-13.939	-7.27777777777778	149	168
38.9689	-76.8042	45.7	GLENN DALE BELL STN	MD	20.1157407407407	-5.00333333333333	0.222222222222221	168	195
42.9403	-115.3231	751.6	GLENNS FERRY	ID	18.5694444444444	-5.48866666666667	-0.333333333333334	125	156
35.7269	-118.7006	957.1	GLENNVILLE	CA	17.3935185185185	-1.63466666666667	5.86111111111111	148	204
46.5186	-122.1383	256	GLENOMA	WA	14.0972222222222	-0.110333333333333	3.38888888888889	156	202
43.3333	-73.7333	153.6	GLENS FALLS FARM	NY	16.1064814814815	-14.4063333333333	-7.58333333333333	136	161
38.9339	-80.8325	216.4	GLENVILLE	WV	19.4675925925926	-4.64366666666667	0.111111111111113	159	186
43.0492	-74.3592	246.9	GLOVERSVILLE	NY	15.9537037037037	-11.5813333333333	-7.11111111111111	147	172
40.9567	-117.4922	1339.3	GOLCONDA	NV	16.712962962963	-8.60933333333333	-1.52777777777778	117	145
42.4036	-124.4242	15.2	GOLD BEACH RS	OR	14.4305555555556	5.03066666666667	9.11111111111111	297	365
48.9761	-111.3994	1066.2	GOLDBUTTE 7 N	MT	13.4907407407407	-12.2263333333333	-4.83333333333333	89	124
36.8964	-88.0139	121.9	GOLDEN POND 8 N	KY	21.8703703703704	-3.39	1.86111111111111	202	227
37.7081	-117.2331	1734.3	GOLDFIELD	NV	18.4768518518519	-5.30633333333334	0.166666666666665	151	180
28.6617	-97.385	43.3	GOLIAD	TX	26.5462962962963	6.263	12.1944444444444	273	309
40.9394	-100.1514	787.9	GOTHENBURG	NE	18.6342592592593	-10.1103333333333	-2.97222222222222	147	170
45.3014	-121.7417	1213.1	GOVERNMENT CAMP	OR	10.6759259259259	-3.17866666666667	-0.499999999999999	107	162
42.5872	-111.7275	1691.6	GRACE	ID	13.8333333333333	-13.2046666666667	-6.08333333333333	90	123
48.4181	-97.4247	252.1	GRAFTON	ND	16.462962962963	-18.683	-13.4722222222222	138	157
43.5667	-71.95	253	GRAFTON	NH	14.1990740740741	-14.6646666666667	-8.86111111111111	93	126
33.1203	-98.5669	328.6	GRAHAM	TX	24.4814814814815	-1.20366666666667	5.86111111111111	217	244
34.2594	-106.0931	2011.7	GRAN QUIVIRA NATL MON	NM	18.4768518518519	-5.997	1.75	155	178
30.4192	-92.0439	16.8	GRAND COTEAU	LA	25.3148148148148	4.412	10.8611111111111	271	295
